ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
760801	118	E	7	111	72016	R23.78	24.711	34.282155	-118.779539	.285	ML	3	FIRST 1	4548			
760806	118	E	7	111	72016	R23.78	24.711	34.282155	-118.779539		FR	2	FIRST SB	4548			
760812	118	E	7	111	72016	R22.93	23.861	34.284287	-118.793847	.375	ML	2	MADERA 1	4818			
760814	118	E	7	111	72016	R23.18	24.111	34.28279	-118.789901	.235	ML	2	MADERA 2	4550			
760826	118	E	7	37		R1.71	35.241	34.27773	-118.606073		FR	2	TOPANGA CYN	3515			
760827	118	W	7	37		R1.71	35.241	34.277998	-118.606079	.55	HV	1	TOPANGA CYN	3515			
760828	118	W	7	37		R1.71	35.241	34.277998	-118.606079	.55	ML	4	TOPANGA CYN	3515			
760832	118	W	7	37	44000	R2.8	36.331	34.273553	-118.588111	.5	HV	1	DE SOTO	3516			
760835	118	W	7	37	44000	R4.52	38.051	34.272684	-118.558209	.5	HV	1	TAMPA	3518			
760837	118	E	7	37	44000	R4.68	38.211	34.272223	-118.555464		FR	2	TAMPA	3518			
760840	118	W	7	37	44000	R5.65	39.181	34.274745	-118.538826	.6	HV	1	RESEDA	3519			
760842	118	E	7	37	44000	R5.83	39.361	34.275083	-118.535822		FR	2	RESEDA	3519			
760844	118	W	7	37	44000	R7.68	41.211	34.27815	-118.504149	.555	HV	1	BALBOA 1	3520			
760860	118	W	7	111	49138	T19.87	20.819	34.293436	-118.844767		FR	2	COLLINS	4576			
760869	118	W	7	111	72016	R22.86	23.791	34.285131	-118.79486	.485	ML	3	MADERA 1	4819			
760871	118	W	7	111	72016	R22.86	23.791	34.285131	-118.79486		FR	3	MADERA	4819			
760875	118	W	7	111	72016	R30.38	31.311	34.279351	-118.664241		FR	2	KUEHNER	4525			
760892	118	W	7	111	72016	R28.67	29.601	34.28177	-118.693769	.28	ML	4	STEARNS 1	4533			
760900	118	W	7	111	72016	R27.35	28.281	34.281851	-118.716955	.325	ML	4	TAPO CYN 2	4535			
760904	118	W	7	111	72016	R27.35	28.281	34.281851	-118.716955		FR	2	TAPO CYN NB	4535			
760911	118	W	7	111	72016	R27.16	28.091	34.282189	-118.720254	.275	ML	4	TAPO CYN 1	4537			
760921	118	W	7	111	72016	R25.86	26.791	34.282439	-118.742964	.34	ML	3	SYCAMORE 2	4539			
760924	118	W	7	111	72016	R25.86	26.791	34.282439	-118.742964		FR	2	SYCAMORE NB	4539			
760932	118	W	7	111	72016	R25.67	26.601	34.28243	-118.746287	.38	ML	3	SYCAMORE 1	4541			
760941	118	W	7	111	72016	R24.85	25.781	34.28245	-118.760625	.215	ML	3	ERRINGER 2	4543			
760944	118	W	7	111	72016	R24.85	25.781	34.28245	-118.760625		FR	2	ERRINGER NB	4543			
760951	118	W	7	111	72016	R24.67	25.601	34.282441	-118.7638	.325	ML	3	ERRINGER 1	4545			
760959	118	W	7	111	72016	R23.89	24.821	34.282447	-118.777608	.29	ML	3	FIRST 2	4547			
760963	118	W	7	111	72016	R23.89	24.821	34.282447	-118.777608		FR	2	FIRST NB	4547			
760971	118	W	7	111	72016	R23.62	24.551	34.282452	-118.782329	.245	ML	3	FIRST 1	4549			
760975	134	E	7	37	44000	.95	.95	34.153063	-118.359904	.705	HV	1	CAHUENGA	3107			
760987	134	E	7	37	44000	2.11	2.11	34.153535	-118.339979	.15	ML	4	HOLLYWOOD WAY	3108			
760989	134	E	7	37	44000	2.11	2.11	34.153535	-118.339979	.15	HV	1	HOLLYWOOD WAY	3108			
760994	134	E	7	37	8954	3.04	3.04	34.154023	-118.324031	.37	HV	1	BUENA VISTA	3109			
761003	134	E	7	37	44000	3.88	3.88	34.155121	-118.309741	.645	ML	4	FOREST LAWN	3110			
761005	134	E	7	37	30000	R6.1	6.1	34.154438	-118.272455	.74	HV	1	SAN FERNANDO	4191			
761009	134	E	7	37	30000	R6.48	6.48	34.155877	-118.266072	.655	HV	1	PACIFIC	4192			
761014	134	E	7	37	30000	R7.41	7.41	34.156268	-118.25012	.68	HV	1	BRAND	4194			
761016	134	E	7	37	44000	.59	.59	34.153108	-118.366127	.77	ML	4	VINELAND AVE	3106			
761017	134	E	7	37	44000	.59	.59	34.153108	-118.366127	.77	HV	1	VINELAND AVE	3106			
761022	134	W	7	37	44000	1.9	1.9	34.154195	-118.343722	1.91	HV	1	ALAMEDA SB	3495			
761025	134	W	7	37	8954	2.86	2.86	34.153625	-118.327063	.74	HV	1	BUENA VISTA	3496			
761027	134	W	7	37	44000	3.75	3.75	34.154816	-118.311893	.645	HV	1	FOREST LAWN	3497			
761031	134	W	7	37	44000	4.69	4.69	34.15564	-118.29597	.525	HV	1	RIVERSIDE	3498			
761033	134	E	7	37	44000	4.69	4.69	34.155439	-118.295974	.46	HV	1	RIVERSIDE	3498			
761035	134	W	7	37	30000	R8.76	8.743	34.148123	-118.229499	.405	HV	1	HARVEY	4213			
761038	134	W	7	37	30000	R7.69	7.673	34.156447	-118.245195	.855	HV	1	GLENDALE 1	4215			
761039	134	W	7	37	30000	R7.69	7.673	34.156447	-118.245195		FR	2	GLENDALE 1	4215			
761041	134	W	7	37	30000	R6.71	6.693	34.156458	-118.262159	.585	HV	1	CENTRAL	3113			
761044	134	W	7	37	30000	R6.52	6.503	34.156198	-118.265345	.846	HV	1	PACIFIC	3112			
761046	134	W	7	37	30000	R6.52	6.503	34.156198	-118.265345		OR	1	PACIFIC	3112			
761049	134	W	7	37	30000	R6.52	6.503	34.156198	-118.265345		FR	1	PACIFIC	3112			
761052	134	W	7	37	30000	R6	5.983	34.154235	-118.274159		OR	1	SAN FERNANDO	3111			
761056	134	W	7	37	30000	R6	5.983	34.154235	-118.274159		FR	1	SAN FERNANDO	3111			
761061	170	S	7	37	44000	R16.6	3.686	34.178734	-118.394967	.6	HV	1	OXNARD	3389			
761066	170	S	7	37	44000	R17.16	4.246	34.185249	-118.400787	.35	HV	1	VICTORY 1	3388			
761070	170	S	7	37	44000	R17.3	4.386	34.187159	-118.401618	.515	ML	4	VICTORY 2	3387			
761076	170	S	7	37	44000	R17.3	4.386	34.187159	-118.401618	.515	HV	1	VICTORY 2	3387			
761077	170	S	7	37	44000	R17.3	4.386	34.187159	-118.401618		FR	1	VICTORY 2	3387			
761079	170	S	7	37	44000	R18.19	5.276	34.19999	-118.403413	1.16	HV	1	SHERMAN WAY	3386			
761081	170	S	7	37	44000	R19.62	6.706	34.219986	-118.409792	.805	HV	1	ROSCOE 1	3501			
761085	170	S	7	37	44000	R19.8	6.886	34.222738	-118.410536	.841	HV	1	ROSCOE 2	3500			
761088	170	S	7	37	44000	R19.8	6.886	34.222738	-118.410536		OR	1	ROSCOE WB	3500			
761091	210	E	7	37	56000	R24.18	24.16	34.160546	-118.158748		FR	2	MOUNTAIN 2	4245			
761093	210	E	7	37	56000	R25.74	25.72	34.151691	-118.142523	.675	HV	1	MARENGO	4522			
761098	210	E	7	37	56000	R26.49	26.47	34.151658	-118.12944	.71	HV	1	LAKE 2	4248			
761102	210	E	7	37	56000	R27.16	27.14	34.152187	-118.117782	.58	HV	1	HILL 1	4249			
761105	210	E	7	37	56000	R27.65	27.63	34.152301	-118.109239	.77	HV	1	ALLEN	4250			
761109	210	E	7	37	56000	R28.7	28.68	34.151406	-118.091041	.905	HV	1	SAN GABRIEL	4251			
761112	210	E	7	37	56000	R29.46	29.44	34.147621	-118.079037	.675	HV	1	SIERRA MADRE V2	4252			
761115	210	E	7	37	2462	R30.95	31.239	34.148636	-118.048053	.83	HV	1	BALDWIN	4255			
761117	210	E	7	37	2462	R32.06	32.349	34.146752	-118.029146	.775	HV	1	SANTA ANITA 2	4256			
761126	210	E	7	37	48648	R32.86	33.149	34.140676	-118.017243	.295	HV	1	HUNTINGTON 1	4257			
761128	210	E	7	37	48648	R32.86	33.149	34.140676	-118.017243	.295	ML	4	HUNTINGTON 1	4257			
761130	210	E	7	37	48648	R32.86	33.149	34.140676	-118.017243		FR	3	HUNTINGTON WB	4257			
761138	210	E	7	37	48648	R33.09	33.379	34.138178	-118.014556	.645	HV	1	HUNTINGTON 2	4258			
761141	210	E	7	37	48648	R33.09	33.379	34.138178	-118.014556	.645	ML	4	HUNTINGTON 2	4258			
761149	210	E	7	37	48648	R34.15	34.439	34.135316	-117.996727	1.015	HV	1	MYRTLE AV	4259			
761152	210	E	7	37	48648	R34.15	34.439	34.135316	-117.996727	1.015	ML	4	MYRTLE AV	4259			
761154	210	E	7	37	48648	R34.15	34.439	34.135316	-117.996727		FR	2	MYRTLE AV	4259			
761161	210	E	7	37	19990	R35.12	35.409	34.135219	-117.979798	.605	HV	1	MOUNTAIN	4260			
761165	210	E	7	37	19990	R35.12	35.409	34.135219	-117.979798	.605	ML	4	MOUNTAIN	4260			
761167	210	E	7	37	19990	R35.12	35.409	34.135219	-117.979798		FR	1	MOUNTAIN	4260			
761174	210	E	7	37	19990	R35.36	35.649	34.135237	-117.975628	.34	HV	1	BUENA VISTA	4261			
761177	210	E	7	37	19990	R35.36	35.649	34.135237	-117.975628	.34	ML	5	BUENA VISTA	4261			
761188	210	E	7	37	19990	R36.33	36.619	34.13449	-117.958916	.4	HV	1	MOUNT OLIVE DR / 605	4262			
761191	210	E	7	37	19990	R36.33	36.619	34.13449	-117.958916	.4	ML	4	MOUNT OLIVE DR / 605	4262			
761199	210	E	7	37	36826	R38.009	38.298	34.130297	-117.931111	.5	HV	1	IRWINDALE	4264			
761206	210	E	7	37	36826	R38.009	38.298	34.130297	-117.931111	.5	ML	4	IRWINDALE	4264			
761214	210	E	7	37	36826	R39.05	39.339	34.125143	-117.915079	.57	HV	1	VERNON	4265			
761220	210	E	7	37	36826	R39.05	39.339	34.125143	-117.915079	.57	ML	4	VERNON	4265			
761222	210	E	7	37	3386	R39.71	39.999	34.120654	-117.905646	.13	HV	1	AZUSA 2	4267			
761228	210	E	7	37	3386	R40.56	40.849	34.12079	-117.890867		FR	2	CITRUS SB	4268			
761240	210	E	7	37	3386	R40.7	40.989	34.120764	-117.88843	.27	HV	1	CITRUS 2	4269			
761242	210	E	7	37	30014	R41.69	41.979	34.120461	-117.871209	.6	HV	1	GRAND AV	4270			
761318	210	W	7	37	56000	R26.14	26.12	34.15195	-118.13555	.56	HV	1	LAKE 1	4309			
761322	210	W	7	37	56000	R26.82	26.8	34.152357	-118.123714	.955	HV	1	HILL	4308			
761325	210	W	7	37	56000	R29.19	29.17	34.148074	-118.08377	.805	HV	1	SIERRA MADRE V1	4305			
761327	210	W	7	37	2462	R29.85	30.139	34.148876	-118.066773	.345	HV	1	MICHILLINDA	4516			
761329	210	W	7	37	2462	R30.49	30.779	34.14889	-118.055903	.155	HV	1	BALDWIN 1	4303			
761337	210	W	7	37	48648	R32.76	33.049	34.141791	-118.018365		FR	1	HUNTINGTON 1	4299			
761339	210	W	7	37	48648	R32.76	33.049	34.141791	-118.018365	.63	HV	1	HUNTINGTON 1	4299			
761342	210	W	7	37	48648	R32.76	33.049	34.141791	-118.018365	.63	ML	4	HUNTINGTON 1	4299			
761353	210	W	7	37	48648	R33.76	34.049	34.135576	-118.003558	.925	HV	1	MYRTLE AV	4298			
761356	210	W	7	37	48648	R33.76	34.049	34.135576	-118.003558	.925	ML	4	MYRTLE AV	4298			
761363	210	W	7	37	48648	R34.61	34.899	34.135547	-117.988695	.68	HV	1	MOUNTAIN AV	4297			
761366	210	W	7	37	48648	R34.61	34.899	34.135547	-117.988695		OR	1	MOUNTAIN / CENTRAL	4297			
761371	210	W	7	37	19990	R35.12	35.409	34.135484	-117.97979	.595	HV	1	BUENA VISTA	4296			
761374	210	W	7	37	19990	R35.12	35.409	34.135484	-117.97979	.595	ML	4	BUENA VISTA	4296			
761377	210	W	7	37	19990	R35.12	35.409	34.135484	-117.97979		FR	1	BUENA VISTA	4296			
761380	210	W	7	37	19990	R36.3	36.589	34.13492	-117.959306	.55	HV	1	MOUNT OLIVE DR / 605	4294			
761382	210	W	7	37	36826	R37.78	38.069	34.129595	-117.935	.21	HV	1	IRWINDALE 1	4293			
761384	210	W	7	37	36826	R37.919	38.208	34.130142	-117.932676	.359	HV	1	IRWINDALE 2	4292			
761386	210	W	7	37	3386	R39.52	39.809	34.120999	-117.908877	.375	HV	1	AZUSA 1	4290			
761388	210	W	7	37	3386	R39.62	39.909	34.120813	-117.90718	.19	HV	1	AZUSA 2	4289			
761390	210	W	7	37	3386	R40.26	40.549	34.121161	-117.896071	.6	HV	1	CITRUS	4288			
761396	210	W	7	37	30014	R44.1	44.389	34.121259	-117.830969	.4	HV	1	LONE HILL AV	4283			
761397	210	W	7	37	30014	R44.1	44.389	34.121259	-117.830969		FR	2	LONE HILL AV	4451			
761400	210	W	7	37	30014	R44.1	44.389	34.121259	-117.830969		OR	1	LONE HILL AV	4283			
761410	57	N	7	37	66070	R10.62	22.437	34.104337	-117.820298		FR	2	ARROW HWY	4282			
761412	57	N	7	37	66070	R10.62	22.437	34.104337	-117.820298		OR	1	ARROW HWY	4282			
761423	57	N	7	37	66070	R10.14	21.957	34.097462	-117.819268		FR	2	COVINA BL	4281			
761426	57	N	7	37	66070	R10.14	21.957	34.097462	-117.819268		OR	1	COVINA BL	4281			
761428	210	W	7	37		R29.71	29.999	34.148823	-118.069206	.13	HV	1	ROSEMEAD 2	4569			
761431	210	W	7	37		R29.59	29.879	34.148737	-118.071321	.414	HV	1	ROSEMEAD 1	4304			
761435	405	N	7	37	44000	14.34	38.112	33.859955	-118.307741	.355	HV	1	WESTERN	3048			
761439	405	N	7	37	80000	14.96	38.732	33.862176	-118.318174	.455	HV	1	VAN NESS	2043			
761440	405	S	7	37	80000	14.96	38.732	33.861991	-118.318254	.495	HV	1	VAN NESS	2043			
761441	405	N	7	37	80000	15.43	39.202	33.86453	-118.3259	.52	HV	1	CRENSHAW BLVD	3049			
761444	405	N	7	37	80000	16.66	40.432	33.873958	-118.342856	.505	HV	1	ARTESIA 2	3050			
761445	405	S	7	37	80000	16.66	40.432	33.873847	-118.343065	.27	HV	1	ARTESIA 2	3050			
761448	405	N	7	37	32548	19.57	43.342	33.906863	-118.370302	.385	HV	1	137TH STREET	2054			
761452	405	N	7	37		20.39	44.162	33.918874	-118.36955	.235	HV	1	EL SEGUNDO 2	3058			
761455	405	N	7	37		20.39	44.162	33.918874	-118.36955	.235	ML	4	EL SEGUNDO 2	3058			
761468	405	N	7	37		R21.1	44.872	33.928938	-118.368232		OR	1	IMPERIAL EB	3352			
761482	405	N	7	37	36546	22.68	46.452	33.951752	-118.368991	.18	ML	6	CENTURY 1	3354			
761492	405	N	7	37	36546	22.7	46.472	33.952042	-118.369045	.33	ML	6	CENTURY 2	3355			
761500	405	S	7	37	44000	26.84	50.612	33.998479	-118.407756	.6	ML	5	BRADDOCK	3194			
761511	405	N	7	37	44000	42.46	66.232	34.202543	-118.473233		FR	1	SHERMAN WAY	3509			
761523	405	S	7	37	44000	13.81	37.582	33.859717	-118.298546	.605	HV	1	NORMANDIE 1	3374			
761526	405	S	7	37	44000	13.81	37.582	33.859717	-118.298546	.605	ML	4	NORMANDIE 1	3374			
761527	405	S	7	37	44000	13.81	37.582	33.859717	-118.298546		FR	1	NORMANDIE NB	3374			
761531	405	S	7	37	80000	16	39.772	33.867122	-118.335344	.48	HV	1	N YUKON AVE	2042			
761532	405	N	7	37	80000	16	39.772	33.867312	-118.335177	.615	HV	1	YUKON	2042			
761538	405	S	7	37		20.3	44.072	33.91767	-118.370052	.145	HV	1	EL SEGUNDO 1	3366			
761541	405	S	7	37		20.3	44.072	33.91767	-118.370052	.25	ML	4	EL SEGUNDO 1	3366			
761548	405	S	7	37		20.6	44.372	33.921786	-118.369125	.345	HV	1	125TH	4521			
761552	405	S	7	37		20.6	44.372	33.921786	-118.369125	.39	ML	4	125TH	4521			
761585	170	S	7	37	44000	R19.8	6.886	34.222738	-118.410536		FR	1	ROSCOE 2	3500			
761592	118	E	7	37	44000	R5.83	39.361	34.275083	-118.535822	.6	HV	1	RESEDA	3524			
761594	118	E	7	111	72016	R22.93	23.861	34.284287	-118.793847		FR	3	MADERA SB	4818			
761599	5	N	7	37	44000	25.9	142.533	34.142573	-118.277948	1.17	ML	5	COLORADO	3042			
761604	5	N	7	37	44000	26.88	143.513	34.153792	-118.286458	.65	ML	4	N OF 134	2280			
761608	5	N	7	37		R59.6	176.01	34.497131	-118.624674		FR	2	LAKE HUGHES	4617			
761621	5	S	7	37	44000	42.42	158.99	34.300684	-118.477275		FR	1	ROXFORD	3633			
761623	5	S	7	37	69088	R53.4	169.747	34.420911	-118.582284		FR	1	MAGIC MOUNTAIN	4626			
761624	5	S	7	37	69088	R52.49	168.837	34.408604	-118.576573		FR	1	VALENCIA WB	4625			
761635	5	N	7	37	69088	R49.2	165.61	34.364506	-118.555784		FR	1	CALGROVE	4622			
761638	5	N	7	37	44000	40.17	156.803	34.275954	-118.451881		FR	2	SAN FERNANDO 1	3636			
761642	5	N	7	37	44000	39.31	155.943	34.266064	-118.442825		FR	1	PAXTON	3611			
761644	5	N	7	37	44000	34.74	151.373	34.226627	-118.383614	.415	ML	4	TUXFORD	3229			
761649	5	N	7	37	44000	33.58	150.213	34.222028	-118.36487		FR	1	SUNLAND	3237			
761652	605	N	7	37	39892	R2.79	4.842	33.844957	-118.091715		FR	1	DEL AMO EB	3438			
761655	605	N	7	37	12552	R5.77	7.822	33.886691	-118.104261		FR	2	ALONDRA EB	3244			
761675	605	N	7	37	52526	R7.8	9.852	33.916153	-118.104585	.435	ML	4	IMPERIAL	3248			
761676	605	N	7	37	52526	R7.9	9.952	33.917599	-118.104527		FR	2	IMPERIAL EB	3248			
761734	710	N	7	37	15044	14.1	9.14	33.891258	-118.18823	.545	ML	5	ALONDRA	3455			
761735	710	N	7	37	15044	14.1	9.14	33.891258	-118.18823		FR	1	ALONDRA	3455			
761757	710	S	7	37	15044	14.9	9.94	33.9026	-118.18619		FR	1	ROSECRANS EB	3460			
761761	710	S	7	37	55618	R15.25	10.29	33.906773	-118.182716	.145	ML	4	FM RTE 105	2901			
761767	710	S	7	37	55618	R15.25	10.29	33.906773	-118.182716		OR	1	FM RTE 105	2901			
761776	710	S	7	37	44574	16.98	11.987	33.93079	-118.178918	.39	ML	4	IMPERIAL 2	3482			
761778	710	S	7	37	44574	16.92	11.927	33.92992	-118.178962		FR	1	IMPERIAL EB	3482			
761790	710	S	7	37	4870	21.68	16.687	33.994201	-118.176658		OR	1	ATLANTIC NB	3477			
761844	605	N	7	37	43000	R1.03	3.082	33.821171	-118.081273	.56	ML	4	WARDLOW	2137			
761851	710	S	7	37	15044	14.38	9.42	33.8953	-118.187843	.45	ML	6	COMPTON	2209			
762329	2	W	7	37	44000	R18.237	10.799	34.138775	-118.228707	.4	ML	4	COLORADO BLVD	4467			
762347	5	N	7	37	8786	.2	116.833	33.876414	-118.014459	.388	ML	4	OSMOND	2609			
762353	5	N	7	37	69154	2.03	118.663	33.890697	-118.041009	.355	ML	4	SPRING ST	2028			
762355	5	N	7	37	40032	1.11	117.743	33.8834	-118.027451		FR	1	VALLEY VIEW	3268			
762357	5	N	7	37	52526	3.72	120.353	33.905186	-118.065055		FR	1	BLOOMFIELD	3271			
762359	5	N	7	37	52526	6.2	122.833	33.93311	-118.091005		FR	1	ORR AND DAY	2579			
762378	5	N	7	37	14974	11.77	128.403	33.997786	-118.146738		FR	1	WASHINGTON 2	3590			
762398	5	S	7	37	40032	.2	116.77	33.876316	-118.014605	.425	ML	4	OSMOND	2609			
762404	10	E	7	37	44000	S.52	16.759	34.055167	-118.216535	2.746	HV	1	ECHANDIA	2092			
762405	10	W	7	37	44000	S.52	16.759	34.055356	-118.216546	2.621	HV	1	ECHANDIA	2092			
762408	10	E	7	37	44000	18.75	17.25	34.053806	-118.208214	.385	HV	1	SAINT LOUIS	2485			
762409	10	W	7	37	44000	18.75	17.25	34.053995	-118.208218	.2	HV	1	SAINT LOUIS	2485			
762410	10	E	7	37	44000	19.31	17.81	34.055193	-118.198785	.315	HV	1	TREMONT	2487			
762413	10	W	7	37	44000	19.31	17.81	34.055448	-118.19888	.38	HV	1	TREMONT	2487			
762422	10	E	7	37	44000	19.66	18.16	34.055306	-118.192689	.37	HV	1	INDIANA	2093			
762423	10	W	7	37	44000	19.66	18.16	34.055573	-118.192729	.37	HV	1	INDIANA	2093			
762432	10	W	7	37	44000	20.05	18.55	34.055551	-118.185914	.5	HV	1	HERBERT	2488			
762435	10	E	7	37		20.79	19.29	34.059959	-118.174416	.675	HV	1	EASTERN	2478			
762436	10	W	7	37		20.79	19.29	34.060186	-118.174504	.53	HV	1	EASTERN	2478			
762438	10	E	7	37	44000	19.03	17.53	34.05411	-118.203478	.28	HV	1	SOTO	2486			
762441	10	E	7	37		21.04	19.54	34.061366	-118.170554		OR	1	CAMPUS	2490			
762447	10	E	7	37	884	22.01	20.51	34.065882	-118.155495	.803	HV	1	WARWICK	2094			
762449	10	E	7	37	884	22.91	21.41	34.071251	-118.141723	.491	HV	1	MARENGO	2533			
762451	10	E	7	37	884	23.38	21.88	34.071342	-118.133569	.559	HV	1	ATLANTIC 2	3727			
762453	10	E	7	37	884	24.029	22.529	34.07146	-118.12223	.47	HV	1	GARFIELD 2	3729			
762455	10	E	7	37	48914	24.87	23.37	34.07168	-118.107635	.535	HV	1	NEW 2	3731			
762457	10	E	7	37	62896	25.39	23.89	34.071766	-118.098584	.51	HV	1	DEL MAR 2	3733			
762459	10	E	7	37	62896	25.89	24.39	34.07186	-118.089866	.46	HV	1	SAN GABRIEL 2	3735			
762461	10	E	7	37	62896	26.31	24.81	34.071945	-118.082543	.525	HV	1	WALNUT GROVE	3736			
762463	10	E	7	37	22230	26.94	25.44	34.072083	-118.071554	.405	HV	2	ROSEMEAD 2	3739			
762467	10	E	7	37	22230	27.12	25.62	34.072106	-118.068405	.365	HV	2	FLAIR	3740			
762468	10	W	7	37	22230	27.13	25.63	34.07251	-118.068233	.42	HV	1	FLAIR	3740			
762470	10	W	7	37	22230	28.09	26.59	34.072302	-118.051535	.465	HV	1	BALDWIN	3741			
762472	10	W	7	37	44000	18.5	17	34.055122	-118.212293	.245	HV	1	BUS STATE	2483			
762474	10	W	7	37		20.66	19.16	34.059334	-118.176508	.37	HV	1	MILLER	2489			
762480	10	W	7	37	884	21.72	20.22	34.063934	-118.160163	.62	HV	2	WINTHROPE	3812			
762482	10	W	7	37	884	22.03	20.53	34.066326	-118.155441	.29	HV	2	WARWICK	2534			
762484	10	W	7	37	884	22.3	20.8	34.068501	-118.151418	.184	HV	1	HELLMAN	3811			
762486	10	W	7	37	884	22.82	21.32	34.071793	-118.143409	.45	HV	2	MARENGO	2095			
762488	10	W	7	37	884	23.95	22.45	34.071803	-118.123604	.506	HV	2	GARFIELD 1	3808			
762491	10	W	7	37	884	24.31	22.81	34.071889	-118.117349	.425	HV	2	ALMANSOR	2096			
762492	10	E	7	37	884	24.32	22.82	34.071574	-118.11718	.42	HV	2	ALMANSOR	2096			
762494	10	W	7	37	884	24.8	23.3	34.072021	-118.108838	.48	HV	1	NEW 1	3806			
762496	10	W	7	37	67042	25.27	23.77	34.072192	-118.100669	.5	HV	1	DEL MAR 1	3804			
762498	10	W	7	37	62896	25.8	24.3	34.072221	-118.091434	.511	HV	2	SAN GABRIEL 1	3802			
762500	10	W	7	37	62896	26.292	24.792	34.072342	-118.082856	.495	HV	2	WALNUT GROVE	3800			
762502	10	W	7	37	62896	26.79	25.29	34.072457	-118.074173	.419	HV	1	ROSEMEAD 1	3799			
762504	10	W	7	37	22230	27.63	26.13	34.072661	-118.059491	.48	HV	2	TEMPLE CITY	3797			
762508	110	N	7	37	44000	17.97	17.9	33.989159	-118.280238	1.16	HV	2	SLAUSON	3185			
762517	405	N	7	37	43000	.6	24.548	33.791829	-118.100867	.495	HV	1	STUDEBAKER	3006			
762518	405	S	7	37	43000	.6	24.548	33.79164	-118.10099	.395	HV	1	STUDEBAKER	3006			
762520	405	N	7	37	43000	1.1	25.048	33.796718	-118.107431	.565	HV	1	PALO VERDE	3008			
762523	405	N	7	37	43000	1.73	25.678	33.802431	-118.115997	.675	HV	1	WOODRUFF	3010			
762526	405	N	7	37	43000	2.45	26.398	33.802865	-118.128314	.505	HV	1	BELLFLOWER 2	3014			
762528	405	N	7	37	43000	4.81	28.758	33.813266	-118.166414	.175	HV	1	CHERRY 1	3021			
762531	405	N	7	37	43000	4.92	28.868	33.813802	-118.168227	.325	HV	1	CHERRY 2	3023			
762533	405	N	7	37	71876	5.46	29.408	33.814416	-118.177538	.447	HV	1	ORANGE	3025			
762535	405	N	7	37	71876	5.99	29.762	33.814996	-118.183577	.317	HV	1	ATLANTIC 1	3027			
762538	405	N	7	37	43000	8.02	31.792	33.825614	-118.215047	.41	HV	1	SANTA FE	3079			
762541	405	N	7	37	43000	8.69	32.462	33.825518	-118.226232	.32	HV	1	ALAMEDA	3080			
762543	405	N	7	37	11530	9.47	33.242	33.825976	-118.240051	.205	HV	1	WILMINGTON	3081			
762545	405	N	7	37	11530	10.66	34.432	33.832936	-118.25697	.435	HV	1	CARSON	3082			
762547	405	N	7	37		13.31	37.082	33.859338	-118.289828	.315	HV	1	VERMONT	3046			
762549	405	N	7	37	44000	13.81	37.582	33.859963	-118.298466	.515	HV	1	NORMANDIE1	3047			
762552	405	N	7	37	40886	17.01	40.782	33.878338	-118.345949	.43	HV	1	REDONDO BEACH	3051			
762553	405	S	7	37	40886	17.01	40.782	33.878203	-118.346171	.49	HV	1	REDONDO BEACH	3051			
762555	405	N	7	37	32548	19.16	42.932	33.900921	-118.370315	.505	HV	1	ROSECRANS 1	3055			
762557	405	N	7	37	32548	19.36	43.132	33.903819	-118.370313	.205	HV	1	ROSECRANS 2	3056			
762559	405	N	7	37	32548	20.13	43.902	33.915198	-118.370234	.41	HV	1	EL SEGUNDO 1	3057			
762561	405	N	7	37		20.6	44.372	33.921751	-118.368902	.975	HV	1	122ND	2055			
762565	405	N	7	37	44000	40.33	64.102	34.172831	-118.467569	.45	HV	1	BURBANK 2	3512			
762567	405	N	7	37	44000	41.48	65.252	34.188192	-118.474075	.78	HV	1	VICTORY	3511			
762569	405	N	7	37	44000	42.46	66.232	34.202543	-118.473233	.86	HV	1	SHERMAN WAY	3509			
762571	405	N	7	37	44000	43.87	67.642	34.222979	-118.473083	.835	HV	1	ROSCOE	3506			
762573	405	N	7	37	44000	44.87	68.642	34.237367	-118.472933	.915	HV	1	NORDHOFF	3504			
762576	405	S	7	37	43000	.9	24.848	33.794536	-118.10487	.45	HV	1	STEARNS	3007			
762578	405	S	7	37	43000	1.5	25.448	33.800308	-118.112651	.645	HV	1	WOODRUFF	3009			
762580	405	S	7	37	43000	2.19	26.138	33.802629	-118.12381	.475	HV	1	BELLFLOWER 1	3011			
762582	405	S	7	37	43000	2.45	26.398	33.802649	-118.128338	.275	HV	1	BELLFLOWER 2	3013			
762584	405	S	7	37	43000	4.81	28.758	33.813053	-118.166482	.455	HV	1	CHERRY 1	3022			
762586	405	S	7	37	43000	5.38	29.328	33.814193	-118.176143	.507	HV	1	ORANGE	3024			
762588	405	S	7	37	71876	6	29.772	33.814807	-118.183838	.297	HV	1	ATLANTIC 1	3026			
762590	405	S	7	37	71876	6.15	29.922	33.815698	-118.186295	.21	HV	1	ATLANTIC 2	3028			
762592	405	S	7	37	43000	6.42	30.192	33.818022	-118.190184	.315	HV	1	LONG BEACH	3029			
762594	405	S	7	37	43000	8.05	31.822	33.825332	-118.215513	.41	HV	1	SANTA FE	3078			
762596	405	S	7	37	43000	8.63	32.402	33.825229	-118.225244	.32	HV	1	ALAMEDA	3077			
